5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
19-02-2016 01:40,3,1,100
19-02-2016 01:45,7,1,100
19-02-2016 01:50,8,1,100
19-02-2016 01:55,6,1,100
19-02-2016 02:00,1,1,100
19-02-2016 02:05,4,1,100
19-02-2016 02:10,4,1,100
19-02-2016 02:15,5,1,100
19-02-2016 02:20,3,1,100
19-02-2016 02:25,5,1,100
19-02-2016 02:30,8,1,100
19-02-2016 02:35,5,1,100
19-02-2016 02:40,4,1,100
19-02-2016 02:45,3,1,100
19-02-2016 02:50,7,1,100
19-02-2016 02:55,4,1,100
19-02-2016 03:00,2,1,100
19-02-2016 03:05,7,1,100
19-02-2016 03:10,6,1,100
19-02-2016 03:15,6,1,100
19-02-2016 03:20,4,1,100
19-02-2016 03:25,3,1,100
19-02-2016 03:30,8,1,100
19-02-2016 03:35,11,1,100
19-02-2016 03:40,9,1,100
19-02-2016 03:45,13,1,100
19-02-2016 03:50,10,1,100
19-02-2016 03:55,8,1,100
19-02-2016 04:00,8,1,100
19-02-2016 04:05,10,1,100
19-02-2016 04:10,10,1,100
19-02-2016 04:15,13,1,100
19-02-2016 04:20,10,1,100
19-02-2016 04:25,13,1,100
19-02-2016 04:30,10,1,100
19-02-2016 04:35,31,1,100
19-02-2016 04:40,32,1,100
19-02-2016 04:45,33,1,100
19-02-2016 04:50,37,1,100
19-02-2016 04:55,42,1,100
19-02-2016 05:00,44,1,100
19-02-2016 05:05,39,1,100
19-02-2016 05:10,52,1,100
19-02-2016 05:15,55,1,100
19-02-2016 05:20,64,1,100
19-02-2016 05:25,71,1,100
19-02-2016 05:30,62,1,100
19-02-2016 05:35,86,1,100
19-02-2016 05:40,100,1,100
19-02-2016 05:45,93,1,100
19-02-2016 05:50,107,1,100
19-02-2016 05:55,81,1,100
19-02-2016 06:00,91,1,100
19-02-2016 06:05,95,1,100
19-02-2016 06:10,102,1,100
19-02-2016 06:15,121,1,100
19-02-2016 06:20,126,1,100
19-02-2016 06:25,135,1,100
19-02-2016 06:30,142,1,100
19-02-2016 06:35,148,1,100
19-02-2016 06:40,176,1,100
19-02-2016 06:45,148,1,100
19-02-2016 06:50,169,1,100
19-02-2016 06:55,147,1,100
19-02-2016 07:00,146,1,100
19-02-2016 07:05,134,1,100
19-02-2016 07:10,129,1,100
19-02-2016 07:15,126,1,100
19-02-2016 07:20,117,1,100
19-02-2016 07:25,99,1,100
19-02-2016 07:30,67,1,100
19-02-2016 07:35,76,1,100
19-02-2016 07:40,81,1,100
19-02-2016 07:45,77,1,100
19-02-2016 07:50,77,1,100
19-02-2016 07:55,78,1,100
19-02-2016 08:00,89,1,100
19-02-2016 08:05,97,1,100
19-02-2016 08:10,94,1,100
19-02-2016 08:15,92,1,100
19-02-2016 08:20,79,1,100
19-02-2016 08:25,90,1,100
19-02-2016 08:30,91,1,100
19-02-2016 08:35,85,1,100
19-02-2016 08:40,85,1,100
19-02-2016 08:45,88,1,100
19-02-2016 08:50,93,1,100
19-02-2016 08:55,77,1,100
19-02-2016 09:00,94,1,100
19-02-2016 09:05,75,1,100
19-02-2016 09:10,90,1,100
19-02-2016 09:15,103,1,100
19-02-2016 09:20,115,1,100
19-02-2016 09:25,115,1,100
19-02-2016 09:30,101,1,100
19-02-2016 09:35,117,1,100
19-02-2016 09:40,40,1,100
19-02-2016 09:45,113,1,0
19-02-2016 09:50,110,1,100
19-02-2016 09:55,93,1,100
19-02-2016 10:00,99,1,100
19-02-2016 10:05,121,1,100
19-02-2016 10:10,110,1,100
19-02-2016 10:15,104,1,100
19-02-2016 10:20,116,1,100
19-02-2016 10:25,106,1,100
19-02-2016 10:30,111,1,100
19-02-2016 10:35,100,1,100
19-02-2016 10:40,101,1,100
19-02-2016 10:45,115,1,100
19-02-2016 10:50,105,1,100
19-02-2016 10:55,112,1,100
19-02-2016 11:00,116,1,100
19-02-2016 11:05,115,1,100
19-02-2016 11:10,101,1,100
19-02-2016 11:15,102,1,100
19-02-2016 11:20,104,1,100
19-02-2016 11:25,112,1,100
19-02-2016 11:30,104,1,100
19-02-2016 11:35,98,1,100
19-02-2016 11:40,113,1,100
19-02-2016 11:45,100,1,100
19-02-2016 11:50,105,1,100
19-02-2016 11:55,105,1,100
19-02-2016 12:00,99,1,100
19-02-2016 12:05,96,1,100
19-02-2016 12:10,96,1,100
19-02-2016 12:15,112,1,100
19-02-2016 12:20,97,1,100
19-02-2016 12:25,107,1,100
19-02-2016 12:30,94,1,100
19-02-2016 12:35,101,1,100
19-02-2016 12:40,112,1,100
19-02-2016 12:45,117,1,100
19-02-2016 12:50,116,1,100
19-02-2016 12:55,88,1,100
19-02-2016 13:00,104,1,100
19-02-2016 13:05,106,1,100
19-02-2016 13:10,98,1,100
19-02-2016 13:15,95,1,100
19-02-2016 13:20,104,1,100
19-02-2016 13:25,86,1,100
19-02-2016 13:30,95,1,100
19-02-2016 13:35,112,1,100
19-02-2016 13:40,104,1,100
19-02-2016 13:45,108,1,100
19-02-2016 13:50,88,1,100
19-02-2016 13:55,107,1,100
19-02-2016 14:00,98,1,100
19-02-2016 14:05,100,1,100
19-02-2016 14:10,97,1,100
19-02-2016 14:15,102,1,100
19-02-2016 14:20,109,1,100
19-02-2016 14:25,85,1,100
19-02-2016 14:30,116,1,100
19-02-2016 14:35,102,1,100
19-02-2016 14:40,99,1,100
19-02-2016 14:45,124,1,100
19-02-2016 14:50,100,1,100
19-02-2016 14:55,91,1,100
19-02-2016 15:00,96,1,100
19-02-2016 15:05,96,1,100
19-02-2016 15:10,94,1,100
19-02-2016 15:15,104,1,100
19-02-2016 15:20,94,1,100
19-02-2016 15:25,101,1,100
19-02-2016 15:30,101,1,100
19-02-2016 15:35,100,1,100
19-02-2016 15:40,108,1,100
19-02-2016 15:45,93,1,100
19-02-2016 15:50,104,1,100
19-02-2016 15:55,98,1,100
19-02-2016 16:00,95,1,100
19-02-2016 16:05,86,1,100
19-02-2016 16:10,82,1,100
19-02-2016 16:15,98,1,100
19-02-2016 16:20,100,1,100
19-02-2016 16:25,99,1,100
19-02-2016 16:30,92,1,100
19-02-2016 16:35,89,1,100
19-02-2016 16:40,91,1,100
19-02-2016 16:45,87,1,100
19-02-2016 16:50,81,1,100
19-02-2016 16:55,97,1,100
19-02-2016 17:00,81,1,100
19-02-2016 17:05,91,1,100
19-02-2016 17:10,91,1,100
19-02-2016 17:15,111,1,100
19-02-2016 17:20,93,1,100
19-02-2016 17:25,90,1,100
19-02-2016 17:30,96,1,100
19-02-2016 17:35,74,1,100
19-02-2016 17:40,76,1,100
19-02-2016 17:45,93,1,100
19-02-2016 17:50,68,1,100
19-02-2016 17:55,70,1,100
19-02-2016 18:00,72,1,100
19-02-2016 18:05,75,1,100
19-02-2016 18:10,99,1,100
19-02-2016 18:15,86,1,100
19-02-2016 18:20,82,1,100
19-02-2016 18:25,90,1,100
19-02-2016 18:30,89,1,100
19-02-2016 18:35,98,1,100
19-02-2016 18:40,96,1,100
19-02-2016 18:45,89,1,100
19-02-2016 18:50,84,1,100
19-02-2016 18:55,78,1,100
19-02-2016 19:00,74,1,100
19-02-2016 19:05,70,1,100
19-02-2016 19:10,93,1,100
19-02-2016 19:15,99,1,100
19-02-2016 19:20,105,1,100
19-02-2016 19:25,85,1,100
19-02-2016 19:30,88,1,100
19-02-2016 19:35,73,1,100
19-02-2016 19:40,93,1,100
19-02-2016 19:45,95,1,100
19-02-2016 19:50,82,1,100
19-02-2016 19:55,71,1,100
19-02-2016 20:00,84,1,100
19-02-2016 20:05,62,1,100
19-02-2016 20:10,61,1,100
19-02-2016 20:15,53,1,100
19-02-2016 20:20,57,1,100
19-02-2016 20:25,57,1,100
19-02-2016 20:30,49,1,100
19-02-2016 20:35,76,1,100
19-02-2016 20:40,71,1,100
19-02-2016 20:45,57,1,100
19-02-2016 20:50,79,1,100
19-02-2016 20:55,55,1,100
19-02-2016 21:00,65,1,100
19-02-2016 21:05,60,1,100
19-02-2016 21:10,68,1,100
19-02-2016 21:15,58,1,100
19-02-2016 21:20,45,1,100
19-02-2016 21:25,58,1,100
19-02-2016 21:30,50,1,100
19-02-2016 21:35,61,1,100
19-02-2016 21:40,54,1,100
19-02-2016 21:45,58,1,100
19-02-2016 21:50,44,1,100
19-02-2016 21:55,47,1,100
19-02-2016 22:00,43,1,100
19-02-2016 22:05,44,1,100
19-02-2016 22:10,57,1,100
19-02-2016 22:15,31,1,100
19-02-2016 22:20,47,1,100
19-02-2016 22:25,33,1,100
19-02-2016 22:30,40,1,100
19-02-2016 22:35,44,1,100
19-02-2016 22:40,26,1,100
19-02-2016 22:45,44,1,100
19-02-2016 22:50,39,1,100
19-02-2016 22:55,27,1,100
19-02-2016 23:00,27,1,100
19-02-2016 23:05,32,1,100
19-02-2016 23:10,28,1,100
19-02-2016 23:15,23,1,100
19-02-2016 23:20,30,1,100
19-02-2016 23:25,21,1,100
19-02-2016 23:30,19,1,100
19-02-2016 23:35,26,1,100
19-02-2016 23:40,20,1,100
19-02-2016 23:45,24,1,100
19-02-2016 23:50,22,1,100
19-02-2016 23:55,27,1,100
22-02-2016 00:00,15,1,100
22-02-2016 00:05,13,1,100
22-02-2016 00:10,18,1,100
22-02-2016 00:15,13,1,100
22-02-2016 00:20,14,1,100
22-02-2016 00:25,11,1,100
22-02-2016 00:30,15,1,100
22-02-2016 00:35,13,1,100
22-02-2016 00:40,9,1,100
22-02-2016 00:45,8,1,100
22-02-2016 00:50,11,1,100
22-02-2016 00:55,9,1,100
22-02-2016 01:00,15,1,100
22-02-2016 01:05,10,1,100
22-02-2016 01:10,4,1,100
22-02-2016 01:15,8,1,100
22-02-2016 01:20,11,1,100
22-02-2016 01:25,5,1,100
22-02-2016 01:30,6,1,100
22-02-2016 01:35,9,1,100
22-02-2016 01:40,3,1,100
22-02-2016 01:45,9,1,100
22-02-2016 01:50,5,1,100
22-02-2016 01:55,6,1,100
22-02-2016 02:00,8,1,100
22-02-2016 02:05,5,1,100
22-02-2016 02:10,5,1,100
22-02-2016 02:15,6,1,100
22-02-2016 02:20,6,1,100
22-02-2016 02:25,6,1,100
22-02-2016 02:30,3,1,100
22-02-2016 02:35,7,1,100
22-02-2016 02:40,6,1,100
22-02-2016 02:45,3,1,100
22-02-2016 02:50,6,1,100
22-02-2016 02:55,4,1,100
22-02-2016 03:00,6,1,100
22-02-2016 03:05,5,1,100
22-02-2016 03:10,8,1,100
22-02-2016 03:15,5,1,100
22-02-2016 03:20,9,1,100
22-02-2016 03:25,2,1,100
22-02-2016 03:30,10,1,100
22-02-2016 03:35,15,1,100
22-02-2016 03:40,15,1,100
22-02-2016 03:45,13,1,100
22-02-2016 03:50,11,1,100
22-02-2016 03:55,10,1,100
22-02-2016 04:00,10,1,100
22-02-2016 04:05,13,1,100
22-02-2016 04:10,14,1,100
22-02-2016 04:15,21,1,100
22-02-2016 04:20,30,1,100
22-02-2016 04:25,25,1,100
22-02-2016 04:30,28,1,100
22-02-2016 04:35,29,1,100
22-02-2016 04:40,49,1,100
22-02-2016 04:45,47,1,100
22-02-2016 04:50,50,1,100
22-02-2016 04:55,57,1,100
22-02-2016 05:00,55,1,100
22-02-2016 05:05,48,1,100
22-02-2016 05:10,91,1,100
22-02-2016 05:15,71,1,100
22-02-2016 05:20,87,1,100
22-02-2016 05:25,84,1,100
22-02-2016 05:30,93,1,100
22-02-2016 05:35,87,1,100
22-02-2016 05:40,108,1,100
22-02-2016 05:45,122,1,100
22-02-2016 05:50,110,1,100
22-02-2016 05:55,106,1,100
22-02-2016 06:00,109,1,100
22-02-2016 06:05,124,1,100
22-02-2016 06:10,117,1,100
22-02-2016 06:15,145,1,100
22-02-2016 06:20,152,1,100
22-02-2016 06:25,157,1,100
22-02-2016 06:30,144,1,100
22-02-2016 06:35,165,1,100
22-02-2016 06:40,191,1,100
22-02-2016 06:45,162,1,100
22-02-2016 06:50,136,1,100
22-02-2016 06:55,137,1,100
22-02-2016 07:00,141,1,100
22-02-2016 07:05,128,1,100
22-02-2016 07:10,115,1,100
22-02-2016 07:15,83,1,100
22-02-2016 07:20,97,1,100
22-02-2016 07:25,92,1,100
22-02-2016 07:30,87,1,100
22-02-2016 07:35,83,1,100
22-02-2016 07:40,78,1,100
22-02-2016 07:45,71,1,100
22-02-2016 07:50,63,1,100
22-02-2016 07:55,62,1,100
22-02-2016 08:00,71,1,100
22-02-2016 08:05,65,1,100
22-02-2016 08:10,68,1,100
22-02-2016 08:15,76,1,100
22-02-2016 08:20,60,1,100
22-02-2016 08:25,69,1,100
22-02-2016 08:30,68,1,100
22-02-2016 08:35,56,1,100
22-02-2016 08:40,69,1,100
22-02-2016 08:45,65,1,100
22-02-2016 08:50,60,1,100
22-02-2016 08:55,71,1,100
22-02-2016 09:00,75,1,100
22-02-2016 09:05,70,1,100
22-02-2016 09:10,78,1,100
22-02-2016 09:15,90,1,100
22-02-2016 09:20,112,1,100
22-02-2016 09:25,119,1,100
22-02-2016 09:30,118,1,100
22-02-2016 09:35,110,1,100
22-02-2016 09:40,98,1,100
22-02-2016 09:45,117,1,100
22-02-2016 09:50,107,1,100
22-02-2016 09:55,119,1,100
22-02-2016 10:00,100,1,100
22-02-2016 10:05,97,1,100
22-02-2016 10:10,103,1,100
22-02-2016 10:15,115,1,100
22-02-2016 10:20,98,1,100
22-02-2016 10:25,103,1,100
22-02-2016 10:30,120,1,100
22-02-2016 10:35,92,1,100
22-02-2016 10:40,124,1,100
22-02-2016 10:45,103,1,100
22-02-2016 10:50,113,1,100
22-02-2016 10:55,112,1,100
22-02-2016 11:00,105,1,100
22-02-2016 11:05,116,1,100
22-02-2016 11:10,97,1,100
22-02-2016 11:15,103,1,100
22-02-2016 11:20,107,1,100
22-02-2016 11:25,107,1,100
22-02-2016 11:30,95,1,100
22-02-2016 11:35,102,1,100
22-02-2016 11:40,113,1,100
22-02-2016 11:45,123,1,100
22-02-2016 11:50,100,1,100
22-02-2016 11:55,81,1,100
22-02-2016 12:00,97,1,100
22-02-2016 12:05,103,1,100
22-02-2016 12:10,80,1,100
22-02-2016 12:15,74,1,100
22-02-2016 12:20,81,1,100
22-02-2016 12:25,94,1,100
22-02-2016 12:30,105,1,100
22-02-2016 12:35,82,1,100
22-02-2016 12:40,89,1,100
22-02-2016 12:45,84,1,100
22-02-2016 12:50,80,1,100
22-02-2016 12:55,92,1,100
22-02-2016 13:00,84,1,100
22-02-2016 13:05,97,1,100
22-02-2016 13:10,92,1,100
22-02-2016 13:15,93,1,100
22-02-2016 13:20,100,1,100
22-02-2016 13:25,97,1,100
22-02-2016 13:30,106,1,100
22-02-2016 13:35,96,1,100
22-02-2016 13:40,89,1,100
22-02-2016 13:45,96,1,100
22-02-2016 13:50,93,1,100
22-02-2016 13:55,96,1,100
22-02-2016 14:00,82,1,100
22-02-2016 14:05,114,1,100
22-02-2016 14:10,92,1,100
22-02-2016 14:15,100,1,100
22-02-2016 14:20,110,1,100
22-02-2016 14:25,100,1,100
22-02-2016 14:30,94,1,100
22-02-2016 14:35,106,1,100
22-02-2016 14:40,103,1,100
22-02-2016 14:45,106,1,100
22-02-2016 14:50,113,1,100
22-02-2016 14:55,101,1,100
22-02-2016 15:00,96,1,100
22-02-2016 15:05,99,1,100
22-02-2016 15:10,89,1,100
22-02-2016 15:15,87,1,100
22-02-2016 15:20,100,1,100
22-02-2016 15:25,97,1,100
22-02-2016 15:30,103,1,100
22-02-2016 15:35,114,1,100
22-02-2016 15:40,112,1,100
22-02-2016 15:45,105,1,100
22-02-2016 15:50,106,1,100
22-02-2016 15:55,130,1,100
22-02-2016 16:00,92,1,100
22-02-2016 16:05,94,1,100
22-02-2016 16:10,95,1,100
22-02-2016 16:15,103,1,100
22-02-2016 16:20,91,1,100
22-02-2016 16:25,88,1,100
22-02-2016 16:30,94,1,100
22-02-2016 16:35,88,1,100
22-02-2016 16:40,80,1,100
22-02-2016 16:45,116,1,100
22-02-2016 16:50,87,1,100
22-02-2016 16:55,91,1,100
22-02-2016 17:00,96,1,100
22-02-2016 17:05,100,1,100
22-02-2016 17:10,94,1,100
22-02-2016 17:15,104,1,100
22-02-2016 17:20,98,1,100
22-02-2016 17:25,98,1,100
22-02-2016 17:30,85,1,100
22-02-2016 17:35,78,1,100
22-02-2016 17:40,73,1,100
22-02-2016 17:45,66,1,100
22-02-2016 17:50,99,1,100
22-02-2016 17:55,75,1,100
22-02-2016 18:00,70,1,100
22-02-2016 18:05,68,1,100
22-02-2016 18:10,70,1,100
22-02-2016 18:15,86,1,100
22-02-2016 18:20,77,1,100
22-02-2016 18:25,65,1,100
22-02-2016 18:30,78,1,100
22-02-2016 18:35,80,1,100
22-02-2016 18:40,73,1,100
22-02-2016 18:45,67,1,100
22-02-2016 18:50,74,1,100
22-02-2016 18:55,72,1,100
22-02-2016 19:00,87,1,100
22-02-2016 19:05,62,1,100
22-02-2016 19:10,76,1,100
22-02-2016 19:15,68,1,100
22-02-2016 19:20,71,1,100
22-02-2016 19:25,59,1,100
22-02-2016 19:30,65,1,100
22-02-2016 19:35,76,1,100
22-02-2016 19:40,56,1,100
22-02-2016 19:45,59,1,100
22-02-2016 19:50,54,1,100
22-02-2016 19:55,66,1,100
22-02-2016 20:00,41,1,100
22-02-2016 20:05,58,1,100
22-02-2016 20:10,58,1,100
22-02-2016 20:15,40,1,100
22-02-2016 20:20,54,1,100
22-02-2016 20:25,46,1,100
22-02-2016 20:30,43,1,100
22-02-2016 20:35,49,1,100
22-02-2016 20:40,38,1,100
22-02-2016 20:45,45,1,100
22-02-2016 20:50,39,1,100
22-02-2016 20:55,37,1,100
22-02-2016 21:00,49,1,100
22-02-2016 21:05,43,1,100
22-02-2016 21:10,45,1,100
22-02-2016 21:15,41,1,100
22-02-2016 21:20,41,1,100
22-02-2016 21:25,33,1,100
22-02-2016 21:30,38,1,100
22-02-2016 21:35,51,1,100
22-02-2016 21:40,26,1,100
22-02-2016 21:45,39,1,100
22-02-2016 21:50,32,1,100
22-02-2016 21:55,34,1,100
22-02-2016 22:00,31,1,100
22-02-2016 22:05,30,1,100
22-02-2016 22:10,26,1,100
22-02-2016 22:15,25,1,100
22-02-2016 22:20,26,1,100
22-02-2016 22:25,22,1,100
22-02-2016 22:30,23,1,100
22-02-2016 22:35,20,1,100
22-02-2016 22:40,19,1,100
22-02-2016 22:45,20,1,100
22-02-2016 22:50,16,1,100
22-02-2016 22:55,20,1,100
22-02-2016 23:00,17,1,100
22-02-2016 23:05,14,1,100
22-02-2016 23:10,13,1,100
22-02-2016 23:15,15,1,100
22-02-2016 23:20,16,1,100
22-02-2016 23:25,10,1,100
22-02-2016 23:30,15,1,100
22-02-2016 23:35,16,1,100
22-02-2016 23:40,15,1,100
22-02-2016 23:45,14,1,100
22-02-2016 23:50,9,1,100
22-02-2016 23:55,11,1,100
24-02-2016 00:00,15,1,100
24-02-2016 00:05,9,1,100
24-02-2016 00:10,12,1,100
24-02-2016 00:15,8,1,100
24-02-2016 00:20,9,1,100
24-02-2016 00:25,9,1,100
24-02-2016 00:30,6,1,100
24-02-2016 00:35,4,1,100
24-02-2016 00:40,7,1,100
24-02-2016 00:45,7,1,100
24-02-2016 00:50,8,1,100
24-02-2016 00:55,7,1,100
24-02-2016 01:00,7,1,100
24-02-2016 01:05,9,1,100
24-02-2016 01:10,4,1,100
24-02-2016 01:15,5,1,100
24-02-2016 01:20,4,1,100
24-02-2016 01:25,5,1,100
24-02-2016 01:30,3,1,100
24-02-2016 01:35,5,1,100
24-02-2016 01:40,4,1,100
24-02-2016 01:45,3,1,100
24-02-2016 01:50,7,1,100
24-02-2016 01:55,6,1,100
24-02-2016 02:00,4,1,100
24-02-2016 02:05,0,1,100
24-02-2016 02:10,2,1,100
24-02-2016 02:15,4,1,100
24-02-2016 02:20,3,1,100
24-02-2016 02:25,5,1,100
24-02-2016 02:30,4,1,100
24-02-2016 02:35,5,1,100
24-02-2016 02:40,0,1,100
24-02-2016 02:45,5,1,100
24-02-2016 02:50,2,1,100
24-02-2016 02:55,2,1,100
24-02-2016 03:00,1,1,100
24-02-2016 03:05,5,1,100
24-02-2016 03:10,2,1,100
24-02-2016 03:15,2,1,100
24-02-2016 03:20,6,1,100
24-02-2016 03:25,6,1,100
24-02-2016 03:30,10,1,100
24-02-2016 03:35,5,1,100
24-02-2016 03:40,10,1,100
24-02-2016 03:45,6,1,100
24-02-2016 03:50,13,1,100
24-02-2016 03:55,5,1,100
24-02-2016 04:00,7,1,100
24-02-2016 04:05,11,1,100
24-02-2016 04:10,12,1,100
24-02-2016 04:15,10,1,100
24-02-2016 04:20,11,1,100
24-02-2016 04:25,19,1,100
24-02-2016 04:30,24,1,100
24-02-2016 04:35,26,1,100
24-02-2016 04:40,31,1,100
24-02-2016 04:45,38,1,100
24-02-2016 04:50,45,1,100
24-02-2016 04:55,44,1,100
24-02-2016 05:00,52,1,100
24-02-2016 05:05,59,1,100
24-02-2016 05:10,60,1,100
24-02-2016 05:15,66,1,100
24-02-2016 05:20,68,1,100
24-02-2016 05:25,70,1,100
24-02-2016 05:30,86,1,100
24-02-2016 05:35,92,1,100
24-02-2016 05:40,100,1,100
24-02-2016 05:45,104,1,100
24-02-2016 05:50,115,1,100
24-02-2016 05:55,93,1,100
24-02-2016 06:00,116,1,100
24-02-2016 06:05,110,1,100
24-02-2016 06:10,107,1,100
24-02-2016 06:15,138,1,100
24-02-2016 06:20,161,1,100
24-02-2016 06:25,157,1,100
24-02-2016 06:30,137,1,100
24-02-2016 06:35,183,1,100
24-02-2016 06:40,178,1,100
24-02-2016 06:45,172,1,100
24-02-2016 06:50,146,1,100
24-02-2016 06:55,139,1,100
24-02-2016 07:00,121,1,100
24-02-2016 07:05,127,1,100
24-02-2016 07:10,88,1,100
24-02-2016 07:15,94,1,100
24-02-2016 07:20,89,1,100
24-02-2016 07:25,79,1,100
24-02-2016 07:30,88,1,100
24-02-2016 07:35,88,1,100
24-02-2016 07:40,76,1,100
24-02-2016 07:45,73,1,100
24-02-2016 07:50,79,1,100
24-02-2016 07:55,74,1,100
24-02-2016 08:00,69,1,100
24-02-2016 08:05,56,1,100
24-02-2016 08:10,63,1,100
24-02-2016 08:15,50,1,100
24-02-2016 08:20,70,1,100
24-02-2016 08:25,67,1,100
24-02-2016 08:30,75,1,100
24-02-2016 08:35,70,1,100
24-02-2016 08:40,63,1,100
24-02-2016 08:45,73,1,100
24-02-2016 08:50,74,1,100
24-02-2016 08:55,80,1,100
24-02-2016 09:00,71,1,100
24-02-2016 09:05,78,1,100
24-02-2016 09:10,73,1,100
24-02-2016 09:15,97,1,100
24-02-2016 09:20,91,1,100
24-02-2016 09:25,118,1,100
24-02-2016 09:30,121,1,100
24-02-2016 09:35,108,1,100
24-02-2016 09:40,119,1,100
24-02-2016 09:45,107,1,100
24-02-2016 09:50,100,1,100
24-02-2016 09:55,109,1,100
24-02-2016 10:00,101,1,100
24-02-2016 10:05,121,1,100
24-02-2016 10:10,107,1,100
24-02-2016 10:15,114,1,100
24-02-2016 10:20,114,1,100
24-02-2016 10:25,113,1,100
24-02-2016 10:30,108,1,100
24-02-2016 10:35,119,1,100
24-02-2016 10:40,113,1,100
24-02-2016 10:45,120,1,100
24-02-2016 10:50,118,1,100
24-02-2016 10:55,106,1,100
24-02-2016 11:00,131,1,100
24-02-2016 11:05,101,1,100
24-02-2016 11:10,81,1,100
24-02-2016 11:15,103,1,100
24-02-2016 11:20,115,1,100
24-02-2016 11:25,103,1,100
24-02-2016 11:30,120,1,100
24-02-2016 11:35,126,1,100
24-02-2016 11:40,98,1,100
24-02-2016 11:45,98,1,100
24-02-2016 11:50,92,1,100
24-02-2016 11:55,84,1,100
24-02-2016 12:00,106,1,100
24-02-2016 12:05,103,1,100
24-02-2016 12:10,110,1,100
24-02-2016 12:15,101,1,100
24-02-2016 12:20,97,1,100
24-02-2016 12:25,109,1,100
24-02-2016 12:30,99,1,100
24-02-2016 12:35,92,1,100
24-02-2016 12:40,93,1,100
24-02-2016 12:45,111,1,100
24-02-2016 12:50,91,1,100
24-02-2016 12:55,84,1,100
24-02-2016 13:00,70,1,100
24-02-2016 13:05,89,1,100
24-02-2016 13:10,91,1,100
24-02-2016 13:15,94,1,100
24-02-2016 13:20,103,1,100
24-02-2016 13:25,105,1,100
24-02-2016 13:30,89,1,100
24-02-2016 13:35,95,1,100
24-02-2016 13:40,100,1,100
24-02-2016 13:45,96,1,100
24-02-2016 13:50,102,1,100
24-02-2016 13:55,103,1,100
24-02-2016 14:00,112,1,100
24-02-2016 14:05,91,1,100
24-02-2016 14:10,89,1,100
24-02-2016 14:15,106,1,100
24-02-2016 14:20,121,1,100
24-02-2016 14:25,106,1,100
24-02-2016 14:30,101,1,100
24-02-2016 14:35,107,1,100
24-02-2016 14:40,114,1,100
24-02-2016 14:45,121,1,100
24-02-2016 14:50,118,1,100
24-02-2016 14:55,97,1,100
24-02-2016 15:00,100,1,100
24-02-2016 15:05,97,1,100
24-02-2016 15:10,95,1,100
24-02-2016 15:15,109,1,100
24-02-2016 15:20,90,1,100
24-02-2016 15:25,97,1,100
24-02-2016 15:30,102,1,100
24-02-2016 15:35,112,1,100
24-02-2016 15:40,96,1,100
24-02-2016 15:45,119,1,100
24-02-2016 15:50,107,1,100
24-02-2016 15:55,104,1,100
24-02-2016 16:00,96,1,100
24-02-2016 16:05,96,1,100
24-02-2016 16:10,92,1,100
24-02-2016 16:15,95,1,100
24-02-2016 16:20,94,1,100
24-02-2016 16:25,99,1,100
24-02-2016 16:30,97,1,100
24-02-2016 16:35,88,1,100
24-02-2016 16:40,90,1,100
24-02-2016 16:45,92,1,100
24-02-2016 16:50,85,1,100
24-02-2016 16:55,114,1,100
24-02-2016 17:00,104,1,100
24-02-2016 17:05,89,1,100
24-02-2016 17:10,83,1,100
24-02-2016 17:15,103,1,100
24-02-2016 17:20,85,1,100
24-02-2016 17:25,95,1,100
24-02-2016 17:30,100,1,100
24-02-2016 17:35,84,1,100
24-02-2016 17:40,75,1,100
24-02-2016 17:45,92,1,100
24-02-2016 17:50,69,1,100
24-02-2016 17:55,85,1,100
24-02-2016 18:00,69,1,100
24-02-2016 18:05,68,1,100
24-02-2016 18:10,81,1,100
24-02-2016 18:15,88,1,100
24-02-2016 18:20,89,1,100
24-02-2016 18:25,93,1,100
24-02-2016 18:30,75,1,100
24-02-2016 18:35,70,1,100
24-02-2016 18:40,73,1,100
24-02-2016 18:45,78,1,100
24-02-2016 18:50,73,1,100
24-02-2016 18:55,61,1,100
24-02-2016 19:00,59,1,100
24-02-2016 19:05,79,1,100
24-02-2016 19:10,71,1,100
24-02-2016 19:15,76,1,100
24-02-2016 19:20,83,1,100
24-02-2016 19:25,64,1,100
24-02-2016 19:30,60,1,100
24-02-2016 19:35,73,1,100
24-02-2016 19:40,78,1,100
24-02-2016 19:45,62,1,100
24-02-2016 19:50,67,1,100
24-02-2016 19:55,64,1,100
24-02-2016 20:00,65,1,100
24-02-2016 20:05,55,1,100
24-02-2016 20:10,71,1,100
24-02-2016 20:15,68,1,100
24-02-2016 20:20,61,1,100
24-02-2016 20:25,49,1,100
24-02-2016 20:30,62,1,100
24-02-2016 20:35,61,1,100
24-02-2016 20:40,53,1,100
24-02-2016 20:45,50,1,100
24-02-2016 20:50,47,1,100
24-02-2016 20:55,44,1,100
24-02-2016 21:00,39,1,100
24-02-2016 21:05,32,1,100
24-02-2016 21:10,51,1,100
24-02-2016 21:15,44,1,100
24-02-2016 21:20,49,1,100
24-02-2016 21:25,52,1,100
24-02-2016 21:30,42,1,100
24-02-2016 21:35,41,1,100
24-02-2016 21:40,39,1,100
24-02-2016 21:45,45,1,100
24-02-2016 21:50,29,1,100
24-02-2016 21:55,32,1,100
24-02-2016 22:00,29,1,100
